Rep,Last Activity Date,DS Last Activity Date,CED,CUSTOMER,Future $,DS Future $,Comments,DS Comments,COMPANY_NAME,CONTACT_NAME,ADDRESS,SUITE_NUMBER,CITY,POSTAL,PHONE,ACCOUNT,WEEKLY, SELECTED SIC ,DISTRICT CODE,FRENCH_PREFERRED_CORRESPONDENCE,POPULATION CODE,SIC DISCRIPTION,,A,2
,,,,,,,,,AVANI WELLNESS INC,"VEITCH, RUTH",120 HWY 44,,LOCKPORT,R1A 3M9,2047572765,,,799101,,,,HEALTH CLUBS STUDIOS & GYMNASIUMS,VEITCH,BILL,MANAGER
,,,,,,,,,AVANT MINISTRIES CANADA,"MORRISON, GRANT",2121 HENDERSON HWY,,WINNIPEG,R2G 1P8,2043387831,,,866110,,,,RELIGIOUS ORGANIZATIONS,MORRISON,RYAN,OWNER
,,,,,,,,,AVANT SYSTEMS GROUP,"HANNAH, PAT",1661 PORTAGE AVE,815,WINNIPEG,R3J 3T7,2047899596,,,737905,,,,COMPUTER CONSULTANTS,HANNAH,AIMEE,PRESIDENT
,,,,,,,,,AVE MARIA GIFT SHOP,"MORIN, MARC",2305 MCPHILLIPS ST,217,WINNIPEG,R2V 3E1,2043384989,,,594712,,,,GIFT SHOPS,MORIN,DAN,RELIGIOUS DIR
,,,,,,,,,AVELLE,,761 18TH ST,2,BRANDON,R7A 5B6,2047282828,,,809929,,,,REFLEXOLOGISTS,,,
,,,,,,,,,AVENT PRO,"HALE, GARRY",1329 NIAKWA RD E,7,WINNIPEG,R2J 3T4,2042265565,,,504301,,,,AUDIO-VISUAL EQUIPMENT & SUPLS (WHLS),HALE,MURRAY,PRESIDENT
,,,,,,,,,AVENUE 4 COMMUNICATIONS GROUP,"KOST, DENNIS",1740 WELLINGTON AVE,,WINNIPEG,R3H 0E8,2049465001,,,275202,,,,PRINTERS (MFRS),KOST,RAY,MANAGER
,,,,,,,,,AVENUE ANTIQUES,,1767 PORTAGE AVE,,WINNIPEG,R3J 0E7,2044149068,,,593202,,,,ANTIQUES-DEALERS,,,
,,,END 2011,NO,,,,,AVENUE AUTOMATIC,,1357 SASKATCHEWAN AVENUE WEST,"PORTAGE LA PRAIRIE, MB R1N 0R3",PORTAGE-LA-PR,R1N 0R3,(001)857-4751,5799,,,,,,,,,
,,,,,,,,,AVENUE CONSTRUCTION LTD,,1691 GRASSMERE RD,,WEST ST PAUL,R4A 6A3,2043344017,,,179403,,,,EXCAVATING CONTRACTORS,,,
,,,,,,,,,AVENUE DENTAL CTR,"BRASKO, ANTON",2027 PORTAGE AVE,,WINNIPEG,R3J 0K6,2048378559,,,802101,,,,DENTISTS,BRASKO,DOUG,EXEC DIRECTOR
,,,,,,,,,AVENUE HAIR & SKIN STUDIO,,194 LUMBER AVE,,STEINBACH,R5G 0T7,2043465235,,,724101,,,,BARBERS,,,
,,,END 2009,NO,,,,,AVENUE LAWN & LEISURE,,910 SASKATCHEWAN AVE E,"PORTAGE LA PRAIRIE, MB R1N 0K2",PORTAGE-LA-PR,R1N 0K2,(204)857-3281,4142,,,,,,,,,
,,,,,,,,,AVENUE LIVING,"KOTSCHOREK, LINDA",360 CUMBERLAND AVE,,WINNIPEG,R3B 1T4,2049433322,,,651303,,,,APARTMENTS,KOTSCHOREK,BRAD,PARTNER
,,,END 2003,NO,,,,,AVENUE MEAT MARKET,"SINGH, DELMAR",595 SELKIRK AVE,,WINNIPEG,R2W 2M8,2045893587,6884,,541105,,,,GROCERS-RETAIL,SINGH,DARLENE,PRINCIPAL
,,,,,,,,,AVENUE MORTGAGE INC,,3657 ROBLIN BLVD,203,WINNIPEG,R3R 0E2,2044807652,,,616201,,,,REAL ESTATE LOANS,,,
,,,,,,,,,AVENUE PHOTOGRAPHY STUDIO,,224 HENDERSON HWY,,WINNIPEG,R2L 1L9,2046671458,,,722101,,,,PHOTOGRAPHERS-PORTRAIT,,,
,,,,,,,,,AVENUE POLARIS,"GUSLINK, DAVE",2501 SASKATCHEWAN AVE W,,PORTAGE-LA-PR,R1N 4A6,2048575468,,,506316,,,,GENERATORS-ELECTRIC (WHLS),GUSLINK,BARRY,MANAGER
,,,,,,,,,AVENUE TAN,"FOOTE, ANDREA",14 1ST AVE SW,,CARMAN,R0G 0J0,2047451995,,,729944,,,,TANNING SALONS,FOOTE,CAROLE,MANAGER
,,,,,,,,,AVERY WEIGH-TRONIX,"VELDKAMP, ROSS",1569 ORANGE ST,,WINNIPEG,R3E 3S2,2047865886,,,359601,,,,SCALES-MANUFACTURERS,VELDKAMP,ELIZABETH,EXEC DIRECTOR
,,,,YES,,,,,AVIALL CANADA LTD,"SMOKAL, CHRIS",2073 LOGAN AVE,9,WINNIPEG,R2R 0J1,2047758004,3278,,508819,,,,AIRCRAFT ENGINES (WHLS),SMOKAL,KARL,SITE MANAGER
,,,,,,,,,AVIEW WINDOW CLEANING INC,"KROEKER, RUSS",548 VICTOR ST,,WINNIPEG,R3G 1R2,2047832121,,,734904,,,,WINDOW CLEANING,KROEKER,ANDRE,OWNER
,,,,no,,,,,AVION SERVICES CORP,LYNN MCLEOD,2000 WELLINGTON AVE,503,WINNIPEG,R3H 1C1,2047845800,,,18101,11,,9,VEGETABLE FARMS,,A,2
,,,,YES,,,,,AVIS CANADA,,234 YORK AVENUE,"WINNIPEG, MB R3C 0N5",WINNIPEG,R3C 0N5,(204)989-7510,1247,,,,,,,,,
,,,,YES,,,,,AVIS RENT A CAR,,1350 KING EDWARD STREET,"WINNIPEG, MB R3H 0R5",WINNIPEG,R3H 0E3,,1247,,,,,,,,,
,,,,,,,,,AVIS RENT A CAR,"TEIXEIRA, JULIE",1970 WELLINGTON AVE,,WINNIPEG,R3H 0E3,2049562847,,,751401,,,,AUTOMOBILE RENTING,TEIXEIRA,LYLE,MANAGER
,,,,,,,,,AVIS RENT A CAR,"MENA, FLOR",1350 KING EDWARD ST,,WINNIPEG,R3H 0R5,2049897500,,,751401,,,,AUTOMOBILE RENTING,MENA,WENDY J,RELIGIOUS DIR
,,,,,,,,,AVIS'S PLACE,,24 6TH ST,,BRANDON,R7A 3N1,2047298649,,,832233,,,,SUPPORT GROUPS,,,
,,,,,,,,,AVISTA FINANCIAL GROUP,"LABERGE, ANDRE",131 PROVENCHER BLVD,116,WINNIPEG,R2H 0G2,2049874870,,,628205,,,,FINANCIAL PLANNING CONSULTANTS,LABERGE,BRIAN,OWNER
,,,,no,,,,,AVIVA INSURANCE,RICK SWANARCHUK,201 PORTAGE AVE,900,WINNIPEG,R3B 3K6,2049420424,,,541105,11,,9,GROCERS-RETAIL,,I,2
,,,,,,,,,AVIVA NATURAL HEALTH SOLUTIONS,"ZASSMAN, NATHAN",1224 ST JAMES ST,,WINNIPEG,R3H 0L1,2049476789,,,507501,,,,AIR CLEANING & PURIFYING EQUIP (WHLS),ZASSMAN,,
,,,,,,,,,AVLOSA THERAPEUTIC MASSAGE,,169 MARION ST,,WINNIPEG,R2H 0T3,2042311281,,,729917,,,,MASSAGE THERAPISTS,,,
,,,,,,,,,AVM ELECTRONICS TECHNICAL,"MENDOZA, ALFREDO",49 CANNES CRES,,WINNIPEG,R2P 1H6,2046972908,,,737801,,,,COMPUTERS-SERVICE & REPAIR,MENDOZA,DREW,OWNER
,,,,,,,,,AVO HOME RECREATION,"CUTTS, JOEL",619 FERRY RD,,WINNIPEG,R3H 0T5,2047832666,,,509101,,,,BILLIARD EQUIPMENT & SUPPLIES (WHLS),CUTTS,RYAN,OWNER
,,,,,,,,,AVO MARINE SALES & SVC LTD,"WADGE, LARRY",611 FERRY RD,,WINNIPEG,R3H 0T5,2047832343,,,506316,,,,GENERATORS-ELECTRIC (WHLS),WADGE,RUI,OWNER
,,,,,,,,,AVOCA JEWELLERS,"O'REILLY, EAMONN",986 ST MARY'S RD,,WINNIPEG,R2M 3S1,2042541299,,,391101,,,,JEWELRY-MANUFACTURERS,O'REILLY,GERRY,OWNER
,,,,,,,,,AVONDALE SEED FARM,"GREIG, FRED",NW 27-6-27W,,RESTON,R0M 1X0,2048773813,,,526129,,,,SEEDS & BULBS-RETAIL,GREIG,SHAWN,SITE MANAGER
,,,,,,,,,AVONLEA FARM SALES LTD,"MANNESS, RICK",7094 RD 41NE,,DOMAIN,R0G 0M0,2047362893,,,352304,,,,FARM EQUIPMENT-MANUFACTURERS,MANNESS,RUSS,SITE MANAGER
,,,,no,,,,,AWAIS DELIVERY SVC,DARLENE SCOTT,315 MCGEE ST,,WINNIPEG,R3G 1M7,2047904400,,,701111,11,,9,RESORTS,,I,2
,,,,,,,,,A-WALKER ROOFING,"WALKER, JOEL",315 WAVELL AVE,,WINNIPEG,R3L 1V3,2047712435,,,176109,,,,ROOFING CONTRACTORS,WALKER,BARRY,OWNER
,,,,,,,,,AWARD MARBLE LTD,"STOESZ, HAROLD",147 DE BAETS ST,,WINNIPEG,R2J 3R9,2046616640,,,152113,,,,BATHROOM REMODELING,STOESZ,PAUL,OWNER
,,,,,,,,,AWARDS & MORE,"PLANTE, LEO",1684 ST JAMES ST,,WINNIPEG,R3H 0L3,2046326360,,,279601,,,,ENGRAVERS-PLASTIC WOOD & ETC (MFRS),PLANTE,GRANT,OWNER
,,,,,,,,,AWARDSCANADA.COM,"DEMITROFF, GARTH",527 MARION ST,,WINNIPEG,R2J 0J9,2042377617,,,347913,,,,NAME PLATES-MANUFACTURERS,DEMITROFF,CARL,OWNER
,,,,,,,,,AWASIS AGENCY OF NORTHERN MB,"MC KAY, ROSE",274 SMITH ST,201,WINNIPEG,R3C 1K1,2049879480,,,832218,,,,SOCIAL SERVICE & WELFARE ORGANIZATIONS,MC KAY,JEFF,MANAGER
,,,,,,,,,A-WAVERLEY DRIVING SCHOOL,"SIDHU, AVTAR",87 WAYFIELD DR,,WINNIPEG,R3T 6C9,2049813375,,,829902,,,,DRIVING INSTRUCTION,SIDHU,CHRIS,OWNER
,,,,,,,,,AWD SPECIALISTS,"VANDALE, KELSEY",5 SCURFIELD BLVD,26,WINNIPEG,R3Y 1G3,2042752897,,,502323,,,,VENETIAN BLINDS-WHOLESALE,VANDALE,PETER,EXEC DIRECTOR
,,,,,,,,,AWESOME HOT YOGA INC,,677 STAFFORD ST,E,WINNIPEG,R3M 2X7,2044742711,,,799949,,,,YOGA INSTRUCTION,,,
,,,,,,,,,AWESOME NAIL & SPA,,3514 ROBLIN BLVD,,WINNIPEG,R3R 0C9,2046151558,,,723119,,,,SPAS-BEAUTY & DAY,,,
,,,,,,,,,A-WINNIPEG SEWER & DRAIN,"LIVINGSTONE, MAIR",524 KIMBERLY AVE,,WINNIPEG,R2K 0Y1,2046683752,,,162307,,,,SEWER CONTRACTORS,LIVINGSTONE,RAYNALDO,OWNER
,,,,,,,,,AXIS FARMS,"SANDERS, GEORGE",SW 9-5-8W,,ALTAMONT,R0G 0A0,2047442487,,,519102,,,,FARM SUPPLIES (WHLS),SANDERS,MICHAEL,OWNER
,,,,YES,,,,,AXIS INSPECTION GROUP LTD,"PANKRATZ, BONNIE",1239 MANAHAN AVE,204,WINNIPEG,R3T 5S8,2044886790,6977,,738996,,,,INSPECTION SERVICE,PANKRATZ,JAMES,EXEC DIRECTOR
,,,,,,,,,AXSEN AUTO,,634 7TH ST,,GRETNA,R0G 0V0,2043275780,,,551103,,,,AUTOMOBILE DEALERS-USED CARS,,,
,,,,,,,,,AYR MOTOR EXPRESS INC,"MOLTENI, LORRAINE",391 OAK POINT HWY,,WINNIPEG,R2R 1T9,2046616750,,,421304,,,,TRUCKING,MOLTENI,CATHY,OWNER
,,,,,,,,,AYSHKUM ENGINEERING INC,"DOERKSEN, GARY PE",485 MADISON ST,,WINNIPEG,R3J 1J2,2049447500,,,871106,,,,ENGINEERS,DOERKSEN,JASON,MANAGER
,,,,,,,,,AZALEA CHINESE RESTAURANT,"CAO, YING SHENG",600 PORTAGE AVE,1,WINNIPEG,R3C 3L7,2047721248,,,581208,,,,RESTAURANTS,CAO,MICHAEL,PRESIDENT
,,,,,,,,,AZORES UPHOLSTERY,"BUNIO, RON",533 HENRY AVE,,WINNIPEG,R3A 0T8,2047741516,,,259901,,,,FURNITURE-MANUFACTURERS,BUNIO,DARRELL,OWNER
,,,,,,,,,AZZURRI SPORT BAR,,659 CORYDON AVE,,WINNIPEG,R3M 0W3,2044520824,,,581208,,,,RESTAURANTS,,,
,,,,no,,,,,B & B DYNAMO & ARMATURE LTD,DAVE MC KIEL,572 MCTAVISH ST,,WINNIPEG,R2J 2W5,2042376066,,,809907,11,,9,HEALTH SERVICES,,A,2
,,,,no,,,,,B & B LANDSCAPING LTD,GORDON BRAGG,66 SECOND ST,,WEST ST PAUL,R2P 0G5,2043394643,,,805909,13,,1,PERSONAL CARE HOMES,,B,2
,,,,,,,,,B & B PACKING PAPER,"FERGUSON, BILL",65 DURAND RD,,WINNIPEG,R2J 3T1,2046618000,,,262101,,,,PAPER-MANUFACTURERS,FERGUSON,ARLIS,MANAGER
,,,,,,,,,B & B PALLET RECYCLING,"TAYLOR, FRED",1587 BROOKSIDE BLVD,,WINNIPEG,R2R 1V6,2046332396,,,244801,,,,PALLETS & SKIDS-MANUFACTURERS,TAYLOR,SEAN,SITE MANAGER
,,,,,,,,,B & B RENTALS INC,"LEE, RAYMOND",80 LAKESIDE RD,,SPRINGFIELD,R2J 4G8,2044770230,,,351103,,,,HYDRAULIC EQUIPMENT-MANUFACTURERS,LEE,BILL,MANAGER
,,,,,,,,,B & B SOLO STORE & ABATTOIR,"DELAQUIS, GERARD",20 LORNE AVE W,,SWAN LAKE,R0G 2S0,2048362467,,,541105,,,,GROCERS-RETAIL,DELAQUIS,MANNI,OWNER
,,,,,,,,,B & C VENDING,"DANAULT, BOB",1376 WINNIPEG AVE W,,WINNIPEG,R3E 0S6,2047834170,,,596201,,,,VENDING MACHINES,DANAULT,DARCY,PRESIDENT
,,,,,,,,,B & D HARDWARE INC,"WILMAN, MICHELLE",5 GATEWAY ST,,ONANOLE,R0J 1N0,2048484663,,,525104,,,,HARDWARE-RETAIL,WILMAN,GREG,
,,,,,,,,,B & D WELL DOCTORS,,22 CLEMENT DR,,BRANDON,R7B 0W9,2047272230,,,738984,,,,WATER TREATMENT EQUIP SVC & SUPLS,,,
,,,,NO,,,,,B & E AUTOMOTIVE,,48 MAIN STREET NORTH,"CARMAN, MB R0G 0J0",CARMAN,R0G 0J0,(204)745-2089,5260,,,,,,,,,
,,,,,,,,,B & F MASONRY,"FERRARO, TERRY",698 CORYDON AVE,200,WINNIPEG,R3M 0X9,2044752094,,,174101,,,,MASONRY CONTRACTORS,FERRARO,JUDY,OWNER
,,,,,,,,,B & G UTILITIES LTD,"NEWTON, GLEN D",PO BOX 21042 RPO WEST END,,BRANDON,R7B 3W8,2047251688,,,494103,,,,WATER SUPPLY SYSTEMS,NEWTON,LYUBA,OWNER
,,,,,,,,,B & L INTERIORS,"BOUDREAU, LOUIS",1047 PACIFIC AVE,,WINNIPEG,R3E 1G5,2043382483,,,174203,,,,DRY WALL CONTRACTORS,BOUDREAU,JACK,RELIGIOUS DIR
,,,END 2015,NO,,,,,B & L MOBILE BRAKE SVC LTD,"REGULA, BOB",1963 HENDERSON HWY,,WINNIPEG,R2G 1P5,2043391791,2638,,753914,,,,BRAKE SERVICE,REGULA,JOSIE,OWNER
,,,,no,,,,,B & L YOUTH SVC,BRUCE BERTRAND,470 NOTRE DAME AVE,200,WINNIPEG,R3B 1R5,2049251000,,,832218,11,,9,SOCIAL SERVICE & WELFARE ORGANIZATIONS,,I,2
,,,,,,,,,B & M CLEARANCE CTR & PAWN,"FOUNTAIN, MARK",FORT ALEXANDER RD,,POWERVIEW,R0E 1P0,2043679113,,,593229,,,,PAWNBROKERS,FOUNTAIN,JUDY,PRESIDENT
,,,,,,,,,B & R ACCOUNTING SVC,"TORRES, RUDY",590 ACADEMY RD,,WINNIPEG,R3N 0E5,2045822252,,,872102,,,,ACCOUNTING & BOOKKEEPING GENERAL SVC,TORRES,ALAN,MANAGER
,,,,,,,,,B & R FEEDERS LTD,"JOHNSON, BYRON",NE 12-3-19W,,BOISSEVAIN,R0K 0E0,2045343700,,,519102,,,,FARM SUPPLIES (WHLS),JOHNSON,CRAIG,GENERAL MGR
,,,,,,,,,B A HEATING,"ASHLEY, BRUCE",245 OVERDALE ST,,WINNIPEG,R3J 2G2,2049553492,,,171110,,,,FURNACES-REPAIRING & CLEANING,ASHLEY,IAN,EXEC DIRECTOR
,,,,,,,,,B A MC DONALD ELECTRIC,"MC DONALD, B A",401 5TH ST NW,,PORTAGE-LA-PR,R1N 2H8,2048572854,,,173101,,,,ELECTRIC CONTRACTORS,MC DONALD,LEE,MANAGER
,,,,YES,,,,,B C AUTO SALES & SVC,"HOLLOWAY, ROBERT",2700 SASKATCHEWAN AVE,,WINNIPEG,R3J 3Z2,2048963019,1140,,753801,,,,AUTOMOBILE REPAIRING & SERVICE,HOLLOWAY,EDGAR,MANAGER
,,,,,,,,,B C GROCERY,"PARBOJI, LECHMAN",798 STRATHCONA ST,,WINNIPEG,R3G 3G2,2047834006,,,541105,,,,GROCERS-RETAIL,PARBOJI,HAROLD,SITE MANAGER
,,,,,,,,,B C PLUMBING & HEATING,"CHMIELEWSKI, CHRIS",358 SELKIRK AVE,,WINNIPEG,R2W 2M2,2045863719,,,171102,,,,HEATING CONTRACTORS,CHMIELEWSKI,GRANT R,SITE MANAGER
,,,,,,,,,B D GREGORY LAW OFFICE,"GREGORY, BRUCE D",164 BOYNE AVE W,,MORRIS,R0G 1K0,2047462179,,,811103,,,,ATTORNEYS,GREGORY,MICHAEL,MANAGER
,,,,,,,,,B D I DISTRIBUTION WEST INC,,555 HERVO ST,240,WINNIPEG,R3T 3L6,2044742546,,,519102,,,,FARM SUPPLIES (WHLS),,,
,,,,,,,,,B D W PSYCHOLOGY,,1661 PORTAGE AVE,801,WINNIPEG,R3J 3T7,2047728680,,,804922,,,,PSYCHOLOGISTS,,ARDITA,
,,,,,,,,,B G AUTO SHOP INC,"MC CARTNEY, BART",820 MAIN ST,,WINKLER,R6W 0M6,2043255146,,,501313,,,,AUTOMOBILE PARTS & SUPPLIES-WHOLESALE,MC CARTNEY,LAWERENCE,OWNER
,,,,,,,,,B G H BUILDERS INC,,59 AMBASSADOR ROW,,WINNIPEG,R2V 3M2,2043343412,,,154213,,,,BUILDING CONTRACTORS,,,
,,,,,,,,,B GINDIN & ASSOC,,5 SCURFIELD BLVD,14,WINNIPEG,R3Y 1G3,2049577955,,,422506,,,,WAREHOUSES-PRIVATE & PUBLIC,,,
,,,,,,,,,B H SAFETY SVC & CONSULTING,"HARVEY, BRIAN",634 ERIN ST,,WINNIPEG,R3G 2V9,2047868429,,,384207,,,,SAFETY EQUIPMENT & CLOTHING-MFRS,HARVEY,TYLER,PRINCIPAL
,,,,,,,,,B J A K FENCING & DECK,,251 MACHRAY AVE,,WINNIPEG,R2W 1A1,2045040550,,,503903,,,,FENCE (WHLS),,,
,,,,,,,,,B J INSULATION,"WOHLGEMUTH, BRAD",395 CURWEN ST,,CARTWRIGHT,R0K 0L0,2045292185,,,174205,,,,INSULATION CONTRACTORS-COLD & HEAT,WOHLGEMUTH,TRINA,
,,,,,,,,,B J NELSON DEVELOPMENT,"NELSON, BRIAN",24 PLATEAU DR,,BRANDON,R7B 4E8,2047253147,,,514105,,,,GROCERS-WHOLESALE,NELSON,MATTHEW,EXEC DIRECTOR
,,,,,,,,,B J SEPTIC SVC,"WOODWARD, FRANCIS",700 STEPHENS AVE,,PORTAGE-LA-PR,R1N 4A3,2048577028,,,171107,,,,SEPTIC TANKS/SYSTEMS-CLEANING/REPAIRING,WOODWARD,KEVIN,
,,,,,,,,,B J SUPER TOY SALES LTD,"ASH, JOHN",1600 REGENT AVE W,,WINNIPEG,R2C 3B5,2046694671,,,594517,,,,TOYS-RETAIL,ASH,JEFF,OWNER
,,,,,,,,,B J TOWING,"PARK, BYUNG",689 WELLINGTON AVE,,WINNIPEG,R3E 0H6,2047709966,,,754901,,,,WRECKER SERVICE,PARK,STAN,MANAGER
,,,,,,,,,B J'S MUSIC,"GRANT, JAMES",79 HEATHER RD,,WINNIPEG,R2J 1L2,2042579702,,,792908,,,,MUSIC & LIVE ENTERTAINMENT,GRANT,ERWIN,OWNER
,,,,,,,,,B K FRAME & ALIGNMENT,"KALYNIUK, WILLIAM",2975 DAY ST,,SPRINGFIELD,R2C 2Z2,2047770544,,,754908,,,,AUTOMOBILE INSPECTION STATIONS-NEW/USED,KALYNIUK,RON,EXEC DIRECTOR
,,,,,,,,,B LAMBERT LTD,"MILBERG, CHRISTINE",59 SPEERS RD,C,WINNIPEG,R2J 1M4,2042334451,,,209903,,,,FOOD PRODUCTS & MANUFACTURERS,MILBERG,KIRIT,OWNER
,,,,,,,,,B MAG LTD A,,11 VALDE AVE,A,WINNIPEG,R2C 2K8,2049873100,,,551103,,,,AUTOMOBILE DEALERS-USED CARS,,,
,,,,,,,,,B N R CLEANING SVC,,PO BOX 794,,VIRDEN,R0M 2C0,2048515402,,,721704,,,,CARPET & RUG CLEANERS,,,
,,,,,,,,,B OK TOTAL YARD CARE,,210 MORLEY AVE,,WINNIPEG,R3L 0Y3,2042311595,,,72104,,,,WEED CONTROL SERVICE,,,
,,,,,,,,,B P & SONS GRAIN & STORAGE,"PETERS, BEN",275 SOUTH RAILWAY ST,,MORDEN,R6M 1G7,2048224815,,,422101,,,,GRAIN ELEVATORS,PETERS,STEWART,SITE MANAGER
,,,,,,,,,B P ACCOUNTING SVC,"PITURA, BEV",69 ETHELBERT ST,,WINNIPEG,R3G 1V4,2047795433,,,872102,,,,ACCOUNTING & BOOKKEEPING GENERAL SVC,PITURA,DON,OWNER
,,,,YES,,,,,B P GRAIN & SONS,,212 SOUTH RAILWAY STREET,"MORDEN, MB ",MORDEN,,,5222,,,,,,,,,
,,,,,,,,,B P NAILS,,1360 SARGENT AVE,103,WINNIPEG,R3E 0G5,2047743560,,,723113,,,,ESTHETICIANS,,,
,,,,,,,,,B P UPHOLSTERY,"PATTERSON, BRAD",2424 RICHMOND AVE,,BRANDON,R7B 0T6,2047254788,,,753207,,,,AUTOMOBILE SEATCOVERS TOPS & UPHOLSTERY,PATTERSON,HENRY,MANAGER
,,,,,,,,,B R TRANSFER,"MURRAY, BILL",1147 FIFE ST,,WINNIPEG,R2X 2N2,2042310244,,,421501,,,,COURIER SERVICES,MURRAY,LESLIE,MANAGER
,,,,,,,,,B ROBINSON DESIGNS,"ROBINSON, B",199 ROOSEVELT PL,,WINNIPEG,R2K 1M6,2043343105,,,738940,,,,DRAFTING SERVICES,ROBINSON,CYRUS,MANAGER
,,,,,,,,,B ROCKE LANDSCAPING,"DE MESA, OMAR",530 WATERFRONT DR,22,WINNIPEG,R3B 0N4,2046152512,,,78204,,,,LANDSCAPE CONTRACTORS,DE MESA,RAY,OWNER
,,,,,,,,,B S E HOME ELECTRONICS & ACCES,,501 ST MARY'S RD,,WINNIPEG,R2M 3L2,2048151323,,,573117,,,,ELECTRONIC EQUIPMENT & SUPPLIES-RETAIL,,,
,,,,,,,,,B SHARP EXCAVATING INC,"GALE, JODIE",238 PAUL BLVD,,WINNIPEG,R2N 4C7,2049557427,,,171108,,,,SEPTIC TANKS,GALE,RALPH,OWNER
,,,,,,,,,B SINGLETON ELECTRIC,"SINGLETON, BRENT",2 SYKES BLVD,,BRANDON,R7B 0W6,2047285377,,,173101,,,,ELECTRIC CONTRACTORS,SINGLETON,KAL,MANAGER
,,,,,,,,,B SUPER CLEAN CLEANING SVC,"BATARILO, DRAZANA",321 MCLEAN ST,,WINNIPEG,R3R 0V8,2042847318,,,734902,,,,JANITOR SERVICE,BATARILO,BERNIE,MANAGER
,,,,,,,,,B U EARLY LEARNING CTR INC,"THIESSEN, MARIANN",303 21ST ST,,BRANDON,R7B 1N8,2047250968,,,835101,,,,CHILD CARE SERVICE,THIESSEN,TONY,MANAGER
,,,END 2010,NO,,,,,B.W. IMAGING INC.,,1004 SARGENT AVENUE,"WINNIPEG, MB R3E 0E4",WINNIPEG,R3E 0E4,(204)947-0538,8165,,,,,,,,,
,,,,no,,,,,BA ROBINSON CO LTD,RON SHUYA,1760 ELLICE AVE,,WINNIPEG,R3H 0B6,2047890006,,,799601,11,,9,AMUSEMENT PLACES,,A,2
,,,,YES,,,,,BA ROBINSON CO LTD,"ROBINSON, ROSS",619 BERRY ST,,WINNIPEG,R3H 0S2,2047840150,4108-05,,507406,,,,PLUMBING FIXTURES & SUPPLIES-WHOLESALE,ROBINSON,BARTON,OWNER
,,,,YES,,,,,BA ROBINSON CO LTD,"KOOP, WALTER",590 KING EDWARD ST,,WINNIPEG,R3H 1H8,2044522741,4108-04,,506319,,,,LIGHTING FIXTURES-WHOLESALE,KOOP,DUANE,MANAGER
,,,,YES,,,,,BA ROBINSON CO LTD,"JOHNSON, JERRY",420 VAN HORNE AVE,,BRANDON,R7A 1C9,2047251935,1625,,343201,,,,PLUMBING FIXTURES & SUPPLIES-MFRS,JOHNSON,FRED,OWNER
,,,,YES,,,,,BA ROBINSON CO LTD ELECTRICAL,"WIEBE, LEONARD",375 CARGILL RD,,WINKLER,R6W 0K4,2043314433,4108-03,,506330,,,,ELECTRIC EQUIPMENT & SUPPLIES-WHOLESALE,WIEBE,JIM,PRESIDENT
,,,,,,,,,BA ROBINSON CO LTD ELECTRICAL,"DUCHARME, CLAUDE",1257 CLARENCE AVE,,WINNIPEG,R3T 1T4,2044524531,,,506319,,,,LIGHTING FIXTURES-WHOLESALE,DUCHARME,MARC,OWNER
,,,,,,,,,BA ROBINSON CO LTD ELECTRICAL,"PENNER, GORDON",92 PTH 52 W,B,STEINBACH,R5G 0S4,2043262000,,,506330,,,,ELECTRIC EQUIPMENT & SUPPLIES-WHOLESALE,PENNER,LAWRENCE,MANAGER
,,,,,,,,,BABA BALANCE,,596 GARFIELD ST N,,WINNIPEG,R3G 2M2,2044038042,,,999977,,,,NONCLASSIFIED ESTABLISHMENTS,,,
,,,,,,,,,BABA'S HOUSE,"RUDACHEK, ROY",27 RED RIVER BLVD W,H,WINNIPEG,R2V 4E2,2043391440,,,581203,,,,ICE CREAM PARLORS,RUDACHEK,MARK,OWNER
,,,,YES,,,,,BABCOCK INTERNATIONAL,,150 AGRIPARK ROAD,"OAK BLUFF, MB R0G 1N0",OAK BLUFF,R0G 1N0,(204)430-8513,5844,,,,,,,,,
,,,,YES,,,,,BABCOCK INTERNATIONAL,,185 DAWSON ROAD,"WINNIPEG, MB R2J 0S6",WINNIPEG,R2J 0S6,,5844-01,,,,,,,,,
,,,,,,,,,BABY FIRST HOME VISITOR,"WINDER, CARRIE",PO BOX 488,,MINNEDOSA,R0J 1E0,2048678725,,,912102,,,,GOVERNMENT OFFICES-STATE,WINDER,MARIE,
,,,,,,,,,BABY RUSH PRENATAL EDU & SPPRT,"TAYLOR, HILLERY",667 STAFFORD ST,,WINNIPEG,R3M 2X7,2042323612,,,809919,,,,CHILDBIRTH EDUCATION,TAYLOR,TRAVIS,OWNER
,,,,,,,,,BABYMOON ULTRASOUND,,1549 ST MARY'S RD,206,WINNIPEG,R2M 5G9,2042572229,,,801104,,,,CLINICS,,,
,,,,,,,,,"BACHEWICH, LEONARD CA",,575 ST MARY'S RD,200,WINNIPEG,R2M 3L6,2042312244,,,872101,,,,ACCOUNTANTS,BACHEWICH,,
,,,,,,,,,BACILY MEDICAL,"BACILY, M",2265 PEMBINA HWY,203,WINNIPEG,R3T 5J3,2042619881,,,801101,,,,PHYSICIANS & SURGEONS,BACILY,FRED,OWNER
,,,,,,,,,BACK ALLEY CYCLE,"TOEWS, CURT",31 2ND ST NW,,ALTONA,R0G 0B1,2043246676,,,594113,,,,SPORTING GOODS-RETAIL,TOEWS,PAUL,MANAGER
